text,label
"Wonderful actress and fantastic screenwriter! Telling a story on several levels, one for everyone- the kids, the parents, the nanny's- the audience. I loved it, especially the casting through out- serious tragic actors playing funeral home sidekicks, delightful Colin Firth-as the frazzled Dad..and the kids were perfect! A very refreshing and entertaining change of pace from murder and mayhem, prevalent on the screens lately. A nice dose of magic is what going to the movies should be about. Now I can't wait for it to come out on DVD and see it again-On reflection I realized that Nanny Mcphee had lessons for the Dad, Evangeline and other characters,too!",1.0
"Someone obviously likes ""Petulia,"" the 1968 film directed by Richard Lester that I recently watched on video. Leonard Maltin, in his ""TV Movies and Video Guide,"" calls it one of the decade's best films, and a few of the contributors to the Internet Movie Database heap praise on the thing. If it isn't already obvious that I disagree with the admirers of the film, let me lay it out as clearly and as diplomatically as I can: this movie sucks.<br /><br />I should now express my gratitude to the woman who stood guard at the box-office on that long ago Saturday night when I, a mere lad eager to see ""Bullitt,"" was refused entry to the second-run movie house where ""Petulia"" was the supporting feature on the grounds that one of these films (I know not which) was considered too adult for an 11 or 12 year old who looked even younger. The following summer I learned that ""Bullitt"" bit (what a dreary bore of an action film), and now I know that ""Petulia"" is just as bad. It's one of those semi-psychedelic, woefully pretentious ""60's movies"" about an adulterous affair between a middle-aged man, a surgeon played by George C. Scott, and a swingin' hip chick played by--who else?--Julie Christie. It's the kind of movie in which NOTHING happens. Because the lives of the principals are as dull and uneventful as the lives of any working stiff, well, it has to be art, right?<br /><br />When I say that ""nothing"" happens in ""Petulia,"" I suppose I'm exaggerating just a bit. The film in the camera was not defective. It did capture SOMETHING, but that something doesn't add up to a whole lot. What we get are a whole bunch of disconnected scenes that are devoid of meaning but cut in such a way as to suggest that some deep truth is being conveyed. We see Scott being hit on by Christie outside a party at which they meet. Suddenly, we glimpse a child under the wheel of a car. After cutting back to the couple's conversation, director Lester shows us Scott at work in an operating room while Christie, perhaps unbeknownst to Scott, watches him through the door. Richard Chamberlain and Shirley Knight are hauled out from time to time as the adulterous couple's spouses but nothing they say or do has any significance. And then there's Joseph Cotton looking as though he belongs on a slab in the morgue. The whole thing is as arty as the director's two films with the Beatles but pretentious in ways that those films are not. Fact is, there was more art in those wild leaps the Fab Four performed in ""A Hard Day's Night"" than in a single frame of ""Petulia.""<br /><br />Director Lester started in commercials and judging by most of his output, he probably should have stayed there. Like a TV commercial, ""Petulia"" shows signs of technical skill but no matter how impressive it may be to the eye, nothing can change the fact that, like a commercial, it delivers less than what it promises. It's like a car commercial that uses sexy images to equate the product with youth, beauty, and affluence when, for most people, the vehicle will provide nothing more than a means to get to the grocery store faster than they could on foot. It's a con job. So is this film.",0.0
"I really enjoyed this maxi series. It's too long to be a mini! This and the final portion are a whole lotta video..they total 14 DVDs. The initial smash series, Winds of War, was several more DVDs. So all in all, this was a long series! As I said, I enjoyed the entire ""package"". However, with 5 years between the first and the second series, much happened and the result was a number of actor/actress changes that make the second series confusing after seeing the first. Major characters, such as Natalie Jastrow-Henry, played by Ali McGraw in the first, Jane Seymour in the second. Aaron Jastrow, John Houseman, Sir John Gielgud. There are some others as well. Robert Mitchum and Polly Bergen reprise their superb performances as Capt. and Mrs. Pug Henry. Overall, despite the change in personnel, the acting remains great throughout the entire series. It's just kinda confusing having two different Natalies, two Aarons, two Byrons, two Janices, etc. I'm rambling, sorry. This series is long, but doesn't PLAY long. It moves along nicely and has enough plot twists to keep the viewers interest. I like this whole thing well enough to have paid to own it from start to finish. At least rent this a couple of DVDs at a time. It's worth your time!",1.0
"There might be a baseball movie out there that can rival how bad this one is, but I doubt it. For such great actors cast in some of the parts, I was sorely disappointed by the performances. The cinematography was poor, going from shots during a game that were obviously on a sound stage to crowd shots from any baseball broadcast. They would purposely do close up shots so you wouldn't see that nobody was actually there. Just not believable at all. I couldn't suspend my disbelief at all. Blech!",0.0
"""Thou Shalt Not Kill...Except"" is a Rambo-style revenge yarn with a little Charlie Manson thrown in for good measure. Sargeant Stryker, a 'Nam vet, and his patrol, are harassed back in America by a cult headed by hippy-looking Sam Raimi, the future director of ""Spiderman"". They hatch a plot to take bloody revenge on the cult members and gore follows. Unfortunately, since this film is captained by Josh Becker, the director of the awful ""If I Had A Hammer"", the passable ""Running Time"", and the execrable ""Lunatics - A Love Story"", the execution is flawed. The acting is deliberately over the top and inconsistent, and the special effects are cheesy, but the main problem with ""..Except"" is its uneven tone and pacing. Though a tale of vengeance, it has long, boring passages of puerile, pretentious dialog and the action sequences are unconvincing. It's like Becker decided he didn't want to be associated with an exploitation film, so he tried turning the rig around during shooting. The result is a very questionable ""cult"" film.",0.0
"This film impactfully informs viewers of the efforts it took to change history in Massachusetts. I found myself being educated while riding the emotional roller coaster of those events as marriage equality was advanced and people were educated. Regardless of the final outcome of marriage equality in Massachusetts, films like this greatly inform people of what everyday individuals can do to be part of historic efforts towards advancing equality and fairness in our country for lgbtq people. I was inspired and felt better educated on the issues and strategies for moving forward. Many thanks to the filmmakers for making a movie that documents this history and educates people across the country, not just those living in Massachusetts. As such, the film is a call to action, not just a passive documentary record.",1.0
"The cheapness of this cartoon is evident from the beginning. Much of the animation is clearly recycled. Some of Bugs Bunny's jokes fall flat too but there's still plenty of zany, wackiness surrounding him to make up for it.<br /><br />The story is this. Bug's baseball team (made up of very old men) is losing to a bunch of brutish, thug-types. He makes them a bet he can beat them all on his own. And, as usual, it's Bugs' wits and brain against the stupid, easily manipulated opponents. <br /><br />This is also an earlier cartoon too. So Bugs' personality is not as honed and developed as later outings and the design of the character is a bit off. Still funny with lots of laughs tho.",1.0
"BLACKENSTEIN is a terrible movie and its title wouldn't suggest otherwise. Like ABBY (sort of like a Black version of THE EXORCIST), BLACKENSTEIN has practically no budget whatsoever and the acting is just terrible. Believe it or not, the two Blacula movies aren't that bad--BLACKENSTEIN, however, is abysmally bad--so bad that bad movie fans might (but probably won't) love it. Others with taste, however, won't! <br /><br />One of the first things you'll notice on the DVD is that the print is really, really bad--though it does get a bit better later. This is because there just isn't much money to be made from this film and adding closed captions or digitally restoring the picture just isn't going to happen! You also will probably notice how odd Los Angeles is in the film. Most nights, there seems to be thunder and lightning and often there is an eerie fog about as well (perhaps this is just smog). Regardless, it's pretty funky weather for sunny Southern California! As for the plot, it's really not like the traditional Frankenstein story. There is no mad scientist and no dead people are reanimated. Instead, a sane researcher and his assistant work to attach dead limbs to living people who lost theirs in accidents. However, instead of working in a hospital, they work in the doctor's home which is more like a castle (in Los Angeles, okay?). Heck, the place even has a dungeon and Frankenstein-like laboratory! The assistant is a young Black lady whose boyfriend lost his limbs in an explosion in Vietnam. While the transplant looks promising, no one realizes that the doctor's evil butler switches the genetic formulas and the poor Black man starts to mutate and become evil. He, of course, goes on some obligatory rampages and since this is a so-called ""Blaxploitation"" film, you see two ladies' breasts--though it really made no sense at all and was very, very contrived. It's amazing to see how this made no sense at all, but given that NONE of the film makes sense, it's understandable.<br /><br />So what is to like about the film......well,....nothing really except for the small sequence involving the comedian. One of the jokes, though a bit crude, is funny and he was pretty cute. The acting is purely amateur, the script is amazingly static and dull (something you'd never expect in a horror film--even a bad one) and the sets are cheap and make no sense. It's really too dull for bad movie fans to enjoy and I found myself falling asleep from time to time--it was that unexciting. By contrast, even the very worst Hammer horror film was light years better.",0.0
"This is the kind of old-fashioned entertainment that the studios used to churn out every week. Gorgeous Robert Taylor plays a prize fighter, Frank Morgan his moronic father, Edward Arnold a mob boss, and Maureen O'Sullvian is Arnold's beautiful daughter, who falls in love with Taylor. And hello, who wouldn't.<br /><br />This is a piece very much of its time. Today, the relationship between the Tommy McCoy character as a young kid and the light heavyweight title holder Martin would be instantly suspect. How the world has changed.<br /><br />The film manages to hold one's interest, especially with its exciting fight sequences. As an added treat, ""Hart to Hart"" co-star Lionel Stander, who played ""Max,"" has a supporting role. I'd know that voice anywhere.",1.0
"I rented this movie because of the actors involved - Ray Liotta, LL Cool J, Taye Diggs, Mekhi Phifer and the great Bruce McGill. However, the movie basically bored and confused me simultaneously. To put it simply, it's just too messy. The movie touches on some interesting subjects and has some potential - but the end result is, well, quite a mess. <br /><br />Slow Burn seems to be quite inspired by ""The Usual Suspects"" - which is by no means a bad thing. But it all just gets too convoluted. I lost track of the tricks the movie tried to pull to surprise the audience toward the end. It seemed pretty forced as did all the flashbacks throughout the film. I will, however, give the movie credit for ""hiding"" the bad guy really well - I didn't guess who it was, despite being a big movie buff. The actors all do their jobs just fine, though I think LL Cool J was somewhat miscast. <br /><br />All in all I would not recommend this movie. I guess there is a reason it was held back for 2 years ;-)",0.0
"I think it was a wonderful film. I remember when I watched this with my sisters, the oldest said to me that Hindustan people aren't gonna like it because the hero is falling in love with a British (white) girl. And it turns out to be true now that I have come to the boards and read almost every review I could find. I think it was a very beautifully acted, scripted and shot film. I have to agree that Luxmi didn't have much to do but dance and show off her pretty face, but after all if you look at the auditioning process, that's what she was hired to do. They needed a dancer and that's what they got. As per her lack of conversations with Kisna, well maybe that was due to the fact that she couldn't because she had devoted herself to worshiping Krishna and he was always a warrior in training. He didn't love her but had to obey his parents when they said ""marry her"", because of tradition. Since they were kids, he always ignored her why should he talk to her as an adult then? And by the way, if you had an eye for good film-making, you would see that the film is being told from the perspective of Catherine (as things happened and as she imagined other scenarios to have happened) how was she to know if Kisna and Luxmi conversed or not? The film and from the perspective with which it is told, is Catherine's. When you watched 'Titanic', didn't you want to know just a little more about Fabrizio? Didn't you want to a little more about why Guggenheim was aboard the ship with a pregnant teenager? or why explore what was really going on in steerage besides the party? Didn't you want to know Molly a little more? or see other parts of the ship besides first class? I did. But you couldn't because the majority of the film was being told from Rose's (the heroine) perspective. As per the music video you were so fussy about, um, isn't that like in every Bollywood made film? She was dreaming and that was her dream! Hullo!!!! Didn't you see 'Shakti' what sense did the 'Ishq Kameena' music video make other than to say that Shahrukh Khan's character was dreaming? As per the nudity and kissing scenes, I didn't see any. Anyhow, I saw Kisna! and I absolutely loved it! You can only argue about a great film! :-) <br /><br />(Note: my review is in response to the many people who have bashed and continue to bash this intelligent film)",1.0
"This is one of those movies where the title does not give much information about the movie. I picked this up because the title seemed inane. I absolutely fell in love with the movie. I loved this movie from start to finish. Every once in a while, you need to watch a stupid movie just for the heck of it. This fits the bill. The Flatulence scene is one of the peak moments in this movie. I had to replay the scene two to three times just to catch it all because of how hard I was laughing. In fact, each time I watch this movie I repeat that scene several times, for the fact that laughing so hard I miss things, and because of how hilarious it is in the first place. This is a must view, if you love inane movies, or just need to relax!",0.0
"Degrading rubbish like this should never be made.<br /><br />The sense of pointlessness lies not just in the fact that there's no story. It's possible to get away with having no story. Rather, every scene is part of some larger story we never see. Take the boxing scene. There's something pleasingly surreal, and yet accurate, about it; it's perfectly paced and the acting is faultless. It forms part of a grim story that I'm not sure I'd like, but at least, in the context of that story, it would pack a wallop. Here it's in limbo. Previous and subsequent scenes don't shed light on the boxing scene - they duplicate it. And really, only two of the countless incidents in the whole film show any kind of creativity and humanity: the boxing scene, and the confrontation between the `street punk' and the ex-policeman. That's all there is of value, and it's not much value. They're fragments of good films that were never made.<br /><br />Sure, this kind of work has an effect. It's a smorgasbord of things painful to look at: blood, bone-crunching, cocaine-snorting (something I find I simply can't watch), rape, hands bent backwards and rocks to the back of the head. It's impossible to watch the film without wincing at the constant brutality. And yet, so what? There are people who think that anything which ""provokes a response"" must be great art, but I've never heard anyone actually advance a reason for believing something so ridiculous, especially when the response is as automatic as a wince. I feel as if I've been served sour milk and then been told that I've just drunk something of aesthetic merit - because it made my eyes water.<br /><br />In Australia ""Bure Baruta"" went by the name ""Cabaret Balkan"", a title which makes it all the more clear how much inspiration Dejan Dukovski drew from Bertolt Brecht - and that's not a compliment. It's hard to think of anyone more fatal to imitate than Brecht. Brecht was a writer so talented he sometimes created beautiful parables despite his most earnest, theoretically motivated efforts not to; people who imitate Brecht are never so fortunate. They merely induce headaches.",0.0
"It seems that every once and a while, an occasionally brilliant film will catch my attention in the late hours of the night (or the early hours of the morning, as it was in my case); I found that film in ""He Was a Quiet Man,"" writer-director Frank A. Cappello's brilliantly acted, smartly written satire about that unlikely hero whose ""heroic"" act may not have been so heroic, and in fact masked an inner rage that may actually make him the villain.<br /><br />A seriously understated Christian Slater stars as Bob Maconel, a frustrated office worker whose first words in the picture have him counting the amount of bullets in his gun and who his intended targets are going to be. Bob lives alone and works as a drone in one of those big technology firms where it's never made clear what it is that they actually do, or what everyone's jobs are. Bob's day-to-day existence consists of him feeding his fish (who he talks to and they occasionally give him bad advice, fueling his murderous rage), going to work, rarely being acknowledged by his neighbors, being picked on by his co-workers, and working up the courage to go on his deadly shooting spree.<br /><br />Well, just when Bob finally gets the courage to do the deed, he is beaten to the punch by a fellow enraged office worker. In the middle of the carnage, Bob and the shooter manage to strike up a casual conversation. When Bob asks why he's not going to shoot him, the man replies, ""Because you're the only person in this office who's more pathetic than I am."" Bob takes this personally and guns down the assailant. Afterward, he rushes to the side of the office beauty, Vanessa Parks (Elisha Cuthbert), who was seriously wounded in the attack and is the only person Bob ever really liked. Her smile could ""light up a room,"" we're told throughout the film.<br /><br />Bob is then branded a hero. The people he despised are now his best friends, including the office bully and the office slut, who would have never given the time of day before. (She gets her comeuppance in one particular scene that is all of hilarious, disgusting, and disturbing.) He gets a promotion, a brand-new office next to the big boss, Mr. Shelby (William H. Macy), and the company car. His neighbors finally acknowledge him; when one of them asks when did he move in, Bob replies, ""I've lived here five years."" He soon begins to visit Vanessa in the hospital, whose spine was severed by a bullet and is now a quadriplegic. She begs him to finish what the shooter started. When he relents, that's when the two begin a tentative relationship that begins to calm the deadly monster lurking within him. Later on in the film, however, troubling questions begin to arise about Bob's sanity and his grip on his new reality that he has found himself in.<br /><br />As many have mentioned, ""He Was a Quiet Man,"" seems to combine elements of past similar-themed features including ""Falling Down,"" ""Office Space"" and ""A History of Violence,"" plus a few of the artistically weird storytelling aesthetics of a David Lynch picture. Similarities seem to end fairly early in the picture after Bob first becomes a hero and a media darling. It seems that when you finally have a grasp on where it's all headed, the picture does a 360 and winds up going right back to where it started, both metaphorically and literally.<br /><br />Slater was pretty good in this film; his performance here worked from his first seconds on screen, his character of office drone Bob Maconel combining elements of the main characters from the films I mentioned earlier and hitting all the right emotive notes. For years, he's been hounded by his Jack Nicholson obsession and I think here he seems to have finally come into his own as a seriously demented loner who is quickly losing his grip on reality.<br /><br />While by no means one of my favorite actresses, it was a delight to see Elisha Cuthbert in a role where her gorgeous looks are only part of her performance and are not THE performance; here is a beautiful woman who freely admits to using her sexuality as a means of getting ahead in life and now she's been reduced to nothing - a fact that she freely admits to having accepted - and finally having to take things extra slow because her most valuable asset has been taken away from her: her own body. Maybe I'm overreaching or being overly critical - I did like her in ""The Girl Next Door"" (2004) - she can act, it's that I haven't liked too many of her film projects since '04. Anyway, when she's confined to a wheelchair for the rest of her life, for me, it's almost like stepping back to truly appreciate a fine piece of art. Only then, is she truly beautiful.<br /><br />""He Was a Quiet Man"" is not a perfect film. The script is prone to occasional slips of the pen in certain places, but the performances (especially by Christian Slater and Elisha Cuthbert) and Cappello's artistic direction and grip on the finer points of the material make up for it. ""He Was a Quiet Man"" is one of those brilliant movies that forces us to look at ourselves and see what makes us tick. It's funny, it's dramatic and it's also occasionally quite disturbing, but it is an example of all-around great, late-night fanfare that deserves more respect from the movie-going public.<br /><br />9/10",1.0
"As soon as i heard that they were bringing this film out i was expecting disappointment. I mainly agree with slyttle, who essentially slated it, because i have been a big fan of the series for a long time too. Where are the books we love? She talked about the lack of acting skill - true, the lack of good direction - also true, and the shoddy dialogue - which i thought was ""meh"".<br /><br />It's meant to be a mish mash of Angus, thongs and It's okay I'm wearing really big knickers but it's not. None of the characters were even slightly right. Jaz for example. Tom was not in the tiniest bit ""hot"" and in mine, and my mates' opinions Dave the Laugh was actually fitter than Robbie. ""Wet Lindsey"" was altered to ""Slutty Lindsey"" and i unashamedly was waiting the entire movie to get a glimpse of Sven who is a main in the books but is mentioned once in the film and i don't remember seeing him on screen.<br /><br />I do admit though that the soundtrack was not bad. In fact i might go as far as to say it was really good. I am essentially the key demographic and i disagree that it was completely without it's merits though. Some people around me found it funny whilst i found it kind of cliché and unstimulating. There was no mention of her idiolect (the way she speaks) such as Kiwi-a-go-go land and it's like they just forgot that the books existed.<br /><br />Independently from the books (if I'd never read them) I'd say it's just another shoddy English Comedy that needed to be slightly more real and slightly more thought over. The characters need to be jiggled and the script needs to be fiddled with if they expect to bring out a sequel. I think that they were trying ti make it too much like Bend It Like Beckham, when really the books have enough merit to make their own, even better film.<br /><br />I essentially got the disappointment that i expected.",0.0
"Considered ""shocking"" in its day (largely on the basis of PR), ""The Bad Seed"" remains little more than an interesting relic today. Yes, I saw the film on its initial release (I was 12). Even then, it didn't work -- as a film. From all accounts, it DID work on Broadway as a play.<br /><br />Nancy Kelly, Patty McCormack, Henry Jones and Eileen Heckart reprise their stage roles here. Interesting that only Heckart understood the different requirements for film acting and stage acting. Her two brief scenes are the only honest (and heartbreaking) moments in the film.<br /><br />Even director Mervyn LeRoy apparently hadn't the professionalism to alter the others' stage (and stagy) performances that had been set in stone during the Broadway run.<br /><br />Nancy Kelly's odd, idiosyncratic sing-song line delivery is pathetically ""attention getting."" ""Watch me act the hell out of this,"" she seems to whine in every scene. Banging the table repeatedly while Rhoda plays that infernal piano as smoke billows outside and the yardman screams is NOT acting. It's indicating. It's commenting. But then, Kelly's every on screen moment seems to be ""commenting"" on her character's plight, rather than inhabiting that character. As an archival record of her stage performance, its valuable in revealing a certain style of acting that, in the '50s, was already becoming rapidly outdated. Kelly never enjoyed much of a film career, or a stellar stage career, for that matter.<br /><br />McCormack is effective, for the most part, until her ""big scene"" where she reveals the truth of what happened at the picnic. Then, her limited acting skills are all too visible. She has two levels: phony sweetness and phony hysterics. Phony sweetness (when you know the kid is really a murderer) plays, for awhile. Phony hysterics in a child psychopath is the wrong choice (though it may have worked well on stage). Instead of jumping from ""sweet"" to ""rage"" without any transitional steps (always one sign of a poor actor), a ""real"" psychopath would have used the moment to launch into tearful ""vulnerable"" pleas for understanding. A far more effective and subtle choice -- both for an actor and a psychopath (all psychopaths are actors, after all).<br /><br />Henry Jones' portrayal veers too close to a baggy-pants vaudeville comedian to be remotely plausible. Jones was an excellent actor. But not here. ""Ham"" caricature wasn't needed: real sympathy was.<br /><br />Only Eileen Heckart delivers the goods. The clash between her performance (which is the real thing) and the rest of the cast is startlingly obvious -- even to a 12 year old audience member.<br /><br />""The Bad Seed"" couldn't work today -- or even a few years after it was made. It was never a great play. It relied completely on the ""shock"" value of its theme. On Broadway, perhaps its most disturbing element was its ending -- yet that was jettisoned for the film version because of the ""moral"" dictates of the times.<br /><br />In the play, Mommy dies and Rhoda survives to kill another day. ""What will you give me for a basket of kisses,"" Daddy asks. ""I'll give you a basket of hugs!"" Curtain.<br /><br />Not here. Instead, we are treated to a tacked-on ending where Rhoda (in a noisy thunderstorm in the middle of the night, no less), sneaks out of the house and onto the pier to retrieve -- what? That penmanship medal Mommy threw back in the lake? One forgets. It doesn't matter. The orchestra and sound effects department whip up a frenzy of a storm while little Patty McCormack is required to -- what? Walk? That's it? Then, BOOM! Deus ex machina. God takes care of the plot by obliterating the little actress, uh, Rhoda, with a bolt of lightning. Then the camera pans up into the trees.<br /><br />But wait! There's more! Cheapening an already cheap shot of a film even further, we must now sit through ""curtain calls"" of the actors as they appear, smiling, in the doorway of the Penmark's apartment. (Get the symbolism YET? ""Penmark"" and ""penmanship medal?"" It was that kind of play.) This bizarre sequence ends with Nancy Kelly mock-spanking Patty McCormack on the sofa.<br /><br />Presumably so the presumably terrified audience can presumably return to their normal lives after the presumed shocks of this presumed thriller.<br /><br />Even At 12, I knew I'd been ripped off. And the film looks worse with age. A deservedly ignored anachronism.",1.0
"Enough already!!! This movie is pretty stinky. The scots' accents are not very convincing, the yanks can't act, the dialogue is creaky, the skunk is stuffed, and the jokes are weak. The only nice thing I can say about it is that it's not quite bad enough to make you stop watching. Oh, yeah, and I like the cheap film stock. To top it all off, the music is by Ed Bogas! Ever play an accolade game from the mid 80's and you'll recognize his work, especially in the ""dancing"" scene. Sorry, Mack, this bites.",0.0
"Sybylla (Judy Davis) is a young woman living in turn of the century Australia. Unlike a lot of girls, she doesn't want marriage and a family, she would like to have ""a brilliant career"". What in, she does not quite know. Sent to live with rich relatives, she meets a neighboring land owner (Sam Neill) who is quite wealthy, single, and handsome. And, he seems to have an eye on Sybylla. They become mates and have wonderful meetings where pillow fights reign supreme. Is it time to just rethink one's priorities, in Sybylla's case? This is a great film, based on the author's own experiences. Women are who they are, even 100 years ago, and Sybylla wants to follow her best instincts, not the traditions of the time. As Sybylla, Davis is flat-out brilliant, for, in her hands, we see this young lady's intelligence, beauty and fierce independence come to life. Neill gives a nice performance, too, as a man who has the tables turned on him by a woman, for heaven's sake. The settings and costumes are wonderful depictions of life long ago and the overall production values are very high. Although this film could probably be called a feminist classic, do not let that keep you away, if that sounds unattractive. It is a richly rewarding tale of a person following her heart and, as such, is great encouragement to anyone who walks to the beat of a different drum.",1.0
"A washed-up boxer is given a magical chance to win an important fight, thanks to the ""big, tall wish"" of a little boy who idolizes him.<br /><br />This is one of the most underrated episodes of the series, featuring brilliant performances from Ivan Dixon as the fighter and Steven Perry as the boy. Remarkable for its time as a TV episode featuring African-American actors in flesh-and-blood roles, but had nothing whatsoever to do with civil rights issues. Serling's sensitive script and innovative direction also help create a beautiful and superbly realized story about the importance of faith, and the tragedy of the cynicism that age and experience can create.",1.0
"Ballad of a Soldier is a fine, humanistic view of war as experienced by a young Russian soldier. The young soldier is everything a Boy Scout should be: trustworthy, loyal, helpful, friendly, courteous, kind, obedient, cheerful, thrifty, brave, clean and reverend. Well, maybe hold the reverend.<br /><br />Having managed to save a bunch of his comrades from certain death at the hands of the Nazis, the young soldier is called to the general's hq. There, the general tells him he's putting the lad's name in for a medal of valor. Fine, says the boy, but could I please go home to see my mother?<br /><br />The general hesitates, but encouraged by the soldiers surrounding him, he lets the boy go home, making him promise to get to see his mother and come back to the front within four days.<br /><br />So the lad goes home, and along the way he does favors for some of his comrades, he helps a lovely young maiden in distress, and he generally spreads good will. He gets home in time to give his mom a hug - there's an incredible scene with him and his dear old mom (wearing a babushka) running toward each other through a field of wheat. Then he wipes away her tears, and tells her he's got to go back. Immediately. A promise is a promise.<br /><br />What a film. If you can watch this one without crying over the human condition, you're just plain not human!",1.0
"Dario Argento and George Romero team up, each telling a tale supposedly based on works of Edgar Poe. Romero's segment further solifies my notion that you can classify whatever George makes into two distinct parts: His Dead trilogy which is great and Everything else which turns out lacking. Blasphemy you say? Well bullocks to you, if you can prove me wrong please do so. Anyway, in this first segment that plays out like a longer boring version of 'Tales From the Crypt"", Jessica Valdemar (Adrienne Barbeau, of ""Swamp Thing"" and ""Escape From New York"" fame, and NO I will NOT even mention ""Maude"" it was a horrid horrid show) wants to off her dying sugar daddy with the help of her hypnotizing Docter lover only to have the old coot come back. Even the almost good last few minutes of it can't save it. Luckily Dario Argento's segment while not without it's flaws (such as a story thats WAY strecthed out), can't help but seem better. In that one Harvey Keitel beats the sh*# out of an angry cat and the feline's owner. But it's a bit more then that.<br /><br />My Grade: C (the high Argento grade cancels out the low Romero grade) Blue Underground DVD extras: Disc 1: talent bios; Theatrical trailer; and a poster/stills gallery Disk 2: 'Two Master's Eyes' documentary; 'Savini's EFX'; ""At home with Tom Savini""; and a five minute interview with Adrienne Barbeau<br /><br />DVD Easter Egg: On disk 2 press up until ""Extras"" is highlighted to get an interview with George Romero's wife about her bit part as the nurse in his segment",1.0
"I have to say that ALL of the Clancy novels that were made into films, with the exception of ""The Sum of All Fears"" were brought to life as great films. Harrison Ford reprises his role as Dr. Jack Ryan, who is forced in this film to step into the shoes of Admiral Greer, who is dying. While there is a lot of each characters personal lives carefully inserted into the film, it NEVER ceases to be clever and interesting. It's much better to watch than any senseless action picture with Bruce Willis or your wimpy little Ben Affleckish character. The film is perfectly balanced so that there is not a single boring scene in the picture. The wheels are constantly turning to make sure something dramatic is happening to really draw you further into the picture. I recommend this movie as well as it's two predecessors, ""The Hunt for Red October"", and ""Patriot Games"". Both of which are equally brilliant.",1.0
"This film is not an action movie like the title might imply, far from in in fact, it is slow moving yet relentless in it's growing tension. You feel that it will all reach a breaking point eventually and that's what kept me interested, along with very believable performance from the entire case. I don't want to get into any of the plot for fear of spoiling anything so I won't. I knew very little going in and I think that was for the best. I'm not trying to make it sound like this is a film full of big twists, because it's not, but what it is, is a film of moments, key moments that define the film, it's story and it's characters. These moments at times are surprises and other times inevitability. All said this story is well done, I do believe it could have been done better by a different cast and some rewrites, but that's not to say that this is a bad film at all, for what it was and what it had it all feels both good and right.",0.0
"I wanted to like ""The Royal Hunt of the Sun"", but it begs comparison to a far superior film, and fails to entertain. Religious clap trap may have gone a long way towards sinking the movie. I have no problem with Robert Shaw or Christopher Plummer's acting. It is the lack of movement that drags the film down. There simply isn't enough meaningful dialog, unless you are into blasphemy, to maintain interest. Ultimately you will wish you had watched something else. ""Aguirre the Wrath of God"". had much the same theme, searching for gold, while spreading ""God's word"", and Aguirre is a far better film. I cannot recommend ""The Royal Hunt of the Sun"", but do recommend ""Aguirre the Wrath of God"". - MERK",0.0
"WICKED STEPMOTHER is the kind of movie that happens to an actor who cannot understand that his or her time has passed, and that encroaching illness and the approximation of death should be an indicative that maybe it would be best to relax and enjoy the accolades, retrospectives, and lifetime achievement awards.<br /><br />Bette Davis was coming off the mild success of THE WHALES OF AUGUST when she decided to do this movie about a witch who moves into a family's home and causes havoc there. Severely ill, barely able to remember her lines, and frail as a leaf about to fall from its branch in the middle of fall, she was forced to step out of filming only a week after production on the movie began.<br /><br />Surprisingly enough, she claimed problems with the script among other things, making it clear that old age and illness had not mellowed her character one bit. What she seemed unable to understand that this sort of demands which she had been known for back in her prime was supremely out of style by now, and for an actress of her stature to assume she could throw her ego around just because, was pushing it a little.<br /><br />Hence, her scenes remain in this movie and should have probably been either deleted and replaced with another actress. I can only assume that the director did not have the money to replace Davis, and decided to keep her character and have Barbara Carrera step in, adding a ludicrous set-up that would explain Davis' absence from the movie. As it is, WICKED STEPMOTHER remains as Bette Davis' last film, one that can be bypassed as an gargantuan error on her behalf.",1.0
"This movie is beyond bad and I don't know how on earth I'm even gonna be able to write the 10 minimum lines that are required in order to get this review published here.<br /><br />However I will give it a go, apparently it's supposed to be funny, but having a no-sense making story or did I just write story I meant, I don't know what I meant because there is no such thing as a story in this movie.<br /><br />There aren't any jokes either, and my guess is that 99% of the ""actors"" in this movie had no real acting-experience prior to this movie.<br /><br />What more to say, it's a blasphemy towards comedies that it even refers itself as a comedy.<br /><br />SNOWBOARD ACADEMY starring COREY HAIM and ERNIE wasn't great by any means BUT a masterpiece nonetheless when compared to this snooze-fest.",0.0
"I've read the reviews on this website and can only conclude that the two Johns involved with this movie (Travolta and Woo) must have paid a lot of people a lot of money to register with IMDb and write 10-star reviews to balance out the more valid 1 and 2-star reviews. This movie is absolutely atrocious in every aspect: directing, acting, special effects, dialog, plot-line, you name it. If Travolta were playing his role more tongue-in-cheek and the movie itself were touted as a comedy, then it might be palatable. But the movie and actor both appear to be actually taking themselves seriously, and the result is something that is just dreadful to watch. It took all my strength to actually see it through to the end all the while hoping that something redeeming would happen. It did not. Do not waste your time by seeing this movie. Use the two hours to weed your garden, mow your lawn, change the cat litter, or wash the windows. Any of those things are more enjoyable than sitting through this.",0.0
